"","Sample","Year","Season","Region","Harvest","ReefID","Collection","Shell","Class","Fishery","Pre.Fishery","Recruit"
"279","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",3.9,"Spat",0,0,1
"280","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",3.9,"Spat",0,0,1
"281","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R3",3.9,"Spat",0,0,1
"282","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",3.9,"Spat",0,0,1
"283","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R10",3.9,"Spat",0,0,1
"284","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",3.9,"Spat",0,0,1
"285","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",3.9,"Spat",0,0,1
"286","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",3.9,"Spat",0,0,1
"287","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",3.9,"Spat",0,0,1
"288","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",3.9,"Spat",0,0,1
"289","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R12",3.9,"Spat",0,0,1
"290","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",3.9,"Spat",0,0,1
"291","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",3.9,"Spat",0,0,1
"292","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",3.9,"Spat",0,0,1
"293","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",3.9,"Spat",0,0,1
"294","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R7",3.9,"Spat",0,0,1
"295","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R7",3.9,"Spat",0,0,1
"296","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R0",4,"Spat",0,0,1
"297","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",4,"Spat",0,0,1
"298","S15",2015,"Summer","Matanzas River","No","BB15A","S15BB15AR16",4,"Spat",0,0,1
"299","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R19",4,"Spat",0,0,1
"300","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",4,"Spat",0,0,1
"301","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",4,"Spat",0,0,1
"302","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",4,"Spat",0,0,1
"303","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",4,"Spat",0,0,1
"304","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R2",4,"Spat",0,0,1
"305","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4,"Spat",0,0,1
"306","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4,"Spat",0,0,1
"307","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",4,"Spat",0,0,1
"308","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",4,"Spat",0,0,1
"309","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",4,"Spat",0,0,1
"310","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",4,"Spat",0,0,1
"311","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",4,"Spat",0,0,1
"312","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4,"Spat",0,0,1
"313","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4,"Spat",0,0,1
"314","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4,"Spat",0,0,1
"315","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4,"Spat",0,0,1
"316","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R5",4,"Spat",0,0,1
"317","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R14",4,"Spat",0,0,1
"318","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4,"Spat",0,0,1
"319","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R11",4,"Spat",0,0,1
"320","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R1",4,"Spat",0,0,1
"321","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",4,"Spat",0,0,1
"322","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",4,"Spat",0,0,1
"323","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",4,"Spat",0,0,1
"324","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",4,"Spat",0,0,1
"325","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",4,"Spat",0,0,1
"326","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",4,"Spat",0,0,1
"327","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",4,"Spat",0,0,1
"328","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",4,"Spat",0,0,1
"329","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R14",4.1,"Spat",0,0,1
"330","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R2",4.1,"Spat",0,0,1
"331","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R5",4.1,"Spat",0,0,1
"332","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",4.1,"Spat",0,0,1
"333","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R11",4.1,"Spat",0,0,1
"334","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R11",4.1,"Spat",0,0,1
"335","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R19",4.1,"Spat",0,0,1
"336","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R19",4.1,"Spat",0,0,1
"337","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",4.1,"Spat",0,0,1
"338","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.1,"Spat",0,0,1
"339","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.1,"Spat",0,0,1
"340","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.1,"Spat",0,0,1
"341","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R2",4.1,"Spat",0,0,1
"342","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.1,"Spat",0,0,1
"343","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.1,"Spat",0,0,1
"344","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",4.1,"Spat",0,0,1
"345","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.1,"Spat",0,0,1
"346","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",4.1,"Spat",0,0,1
"347","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",4.1,"Spat",0,0,1
"348","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4.1,"Spat",0,0,1
"349","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.1,"Spat",0,0,1
"350","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.1,"Spat",0,0,1
"351","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R5",4.1,"Spat",0,0,1
"352","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4.1,"Spat",0,0,1
"353","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",4.1,"Spat",0,0,1
"354","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",4.1,"Spat",0,0,1
"355","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",4.1,"Spat",0,0,1
"356","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",4.1,"Spat",0,0,1
"357","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R14",4.2,"Spat",0,0,1
"358","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R7",4.2,"Spat",0,0,1
"359","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R11",4.2,"Spat",0,0,1
"360","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R19",4.2,"Spat",0,0,1
"361","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",4.2,"Spat",0,0,1
"362","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",4.2,"Spat",0,0,1
"363","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R2",4.2,"Spat",0,0,1
"364","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.2,"Spat",0,0,1
"365","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.2,"Spat",0,0,1
"366","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R11",4.2,"Spat",0,0,1
"367","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.2,"Spat",0,0,1
"368","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.2,"Spat",0,0,1
"369","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.2,"Spat",0,0,1
"370","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.2,"Spat",0,0,1
"371","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R5",4.2,"Spat",0,0,1
"372","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",4.2,"Spat",0,0,1
"373","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",4.2,"Spat",0,0,1
"374","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",4.2,"Spat",0,0,1
"375","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",4.2,"Spat",0,0,1
"376","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R29",4.2,"Spat",0,0,1
"377","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R8",4.2,"Spat",0,0,1
"378","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",4.2,"Spat",0,0,1
"379","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",4.2,"Spat",0,0,1
"380","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",4.2,"Spat",0,0,1
"381","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.2,"Spat",0,0,1
"382","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.2,"Spat",0,0,1
"383","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.2,"Spat",0,0,1
"384","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",4.2,"Spat",0,0,1
"385","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",4.2,"Spat",0,0,1
"386","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",4.2,"Spat",0,0,1
"387","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",4.3,"Spat",0,0,1
"388","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R4",4.3,"Spat",0,0,1
"389","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R0",4.3,"Spat",0,0,1
"390","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R7",4.3,"Spat",0,0,1
"391","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",4.3,"Spat",0,0,1
"392","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",4.3,"Spat",0,0,1
"393","S15",2015,"Summer","Salt Run","Yes","SR2S","S15SR2SR12",4.3,"Spat",0,0,1
"394","S15",2015,"Summer","Salt Run","Yes","SR3","S15SR3R4",4.3,"Spat",0,0,1
"395","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",4.3,"Spat",0,0,1
"396","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",4.3,"Spat",0,0,1
"397","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.3,"Spat",0,0,1
"398","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.3,"Spat",0,0,1
"399","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",4.3,"Spat",0,0,1
"400","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.3,"Spat",0,0,1
"401","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R20",4.3,"Spat",0,0,1
"402","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",4.3,"Spat",0,0,1
"403","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.3,"Spat",0,0,1
"404","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.3,"Spat",0,0,1
"405","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.3,"Spat",0,0,1
"406","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.3,"Spat",0,0,1
"407","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",4.3,"Spat",0,0,1
"408","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",4.3,"Spat",0,0,1
"409","W16",2016,"Winter","Tolomato River","No","TR209","W16TR209R7",4.3,"Spat",0,0,1
"410","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",4.3,"Spat",0,0,1
"411","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",4.3,"Spat",0,0,1
"412","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",4.3,"Spat",0,0,1
"413","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",4.3,"Spat",0,0,1
"414","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R20",4.3,"Spat",0,0,1
"415","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",4.4,"Spat",0,0,1
"416","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R14",4.4,"Spat",0,0,1
"417","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",4.4,"Spat",0,0,1
"418","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.4,"Spat",0,0,1
"419","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.4,"Spat",0,0,1
"420","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.4,"Spat",0,0,1
"421","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",4.4,"Spat",0,0,1
"422","S16",2016,"Summer","Salt Run","Yes","SR24","S16SR24R8",4.4,"Spat",0,0,1
"423","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.4,"Spat",0,0,1
"424","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.4,"Spat",0,0,1
"425","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",4.4,"Spat",0,0,1
"426","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",4.4,"Spat",0,0,1
"427","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",4.4,"Spat",0,0,1
"428","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.4,"Spat",0,0,1
"429","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.4,"Spat",0,0,1
"430","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.4,"Spat",0,0,1
"431","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",4.4,"Spat",0,0,1
"432","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R29",4.4,"Spat",0,0,1
"433","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",4.4,"Spat",0,0,1
"434","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",4.4,"Spat",0,0,1
"435","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4.4,"Spat",0,0,1
"436","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.4,"Spat",0,0,1
"437","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.4,"Spat",0,0,1
"438","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.4,"Spat",0,0,1
"439","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",4.4,"Spat",0,0,1
"440","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R1",4.4,"Spat",0,0,1
"441","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R1",4.4,"Spat",0,0,1
"442","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R12",4.4,"Spat",0,0,1
"443","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",4.4,"Spat",0,0,1
"444","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",4.4,"Spat",0,0,1
"445","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",4.4,"Spat",0,0,1
"446","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",4.4,"Spat",0,0,1
"447","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",4.4,"Spat",0,0,1
"448","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R16",4.4,"Spat",0,0,1
"449","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R2",4.4,"Spat",0,0,1
"450","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R7",4.4,"Spat",0,0,1
"451","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R0",4.5,"Spat",0,0,1
"452","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R4",4.5,"Spat",0,0,1
"453","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R4",4.5,"Spat",0,0,1
"454","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR6",4.5,"Spat",0,0,1
"455","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",4.5,"Spat",0,0,1
"456","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",4.5,"Spat",0,0,1
"457","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",4.5,"Spat",0,0,1
"458","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",4.5,"Spat",0,0,1
"459","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",4.5,"Spat",0,0,1
"460","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",4.5,"Spat",0,0,1
"461","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.5,"Spat",0,0,1
"462","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.5,"Spat",0,0,1
"463","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.5,"Spat",0,0,1
"464","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.5,"Spat",0,0,1
"465","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R2",4.5,"Spat",0,0,1
"466","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.5,"Spat",0,0,1
"467","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.5,"Spat",0,0,1
"468","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.5,"Spat",0,0,1
"469","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.5,"Spat",0,0,1
"470","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.5,"Spat",0,0,1
"471","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",4.5,"Spat",0,0,1
"472","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",4.5,"Spat",0,0,1
"473","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R29",4.5,"Spat",0,0,1
"474","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",4.5,"Spat",0,0,1
"475","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.5,"Spat",0,0,1
"476","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.5,"Spat",0,0,1
"477","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",4.5,"Spat",0,0,1
"478","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R20",4.5,"Spat",0,0,1
"479","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R14",4.5,"Spat",0,0,1
"480","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4.5,"Spat",0,0,1
"481","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4.5,"Spat",0,0,1
"482","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",4.5,"Spat",0,0,1
"483","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",4.5,"Spat",0,0,1
"484","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",4.5,"Spat",0,0,1
"485","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",4.5,"Spat",0,0,1
"486","S15",2015,"Summer","Matanzas River","No","FMNR6","S15FMNR6R2",4.6,"Spat",0,0,1
"487","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R0",4.6,"Spat",0,0,1
"488","S15",2015,"Summer","Salt Run","No","SR10","S15SR10R17",4.6,"Spat",0,0,1
"489","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R7",4.6,"Spat",0,0,1
"490","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",4.6,"Spat",0,0,1
"491","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",4.6,"Spat",0,0,1
"492","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",4.6,"Spat",0,0,1
"493","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R8",4.6,"Spat",0,0,1
"494","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",4.6,"Spat",0,0,1
"495","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",4.6,"Spat",0,0,1
"496","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R11",4.6,"Spat",0,0,1
"497","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.6,"Spat",0,0,1
"498","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R5",4.6,"Spat",0,0,1
"499","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R0",4.6,"Spat",0,0,1
"500","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R0",4.6,"Spat",0,0,1
"501","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R0",4.6,"Spat",0,0,1
"502","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",4.6,"Spat",0,0,1
"503","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.6,"Spat",0,0,1
"504","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",4.6,"Spat",0,0,1
"505","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",4.6,"Spat",0,0,1
"506","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4.6,"Spat",0,0,1
"507","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4.6,"Spat",0,0,1
"508","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",4.6,"Spat",0,0,1
"509","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",4.6,"Spat",0,0,1
"510","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",4.6,"Spat",0,0,1
"511","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",4.6,"Spat",0,0,1
"512","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R0",4.7,"Spat",0,0,1
"513","S15",2015,"Summer","Salt Run","No","SR4","S15SR4R1",4.7,"Spat",0,0,1
"514","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R5",4.7,"Spat",0,0,1
"515","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",4.7,"Spat",0,0,1
"516","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R7",4.7,"Spat",0,0,1
"517","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",4.7,"Spat",0,0,1
"518","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",4.7,"Spat",0,0,1
"519","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R12",4.7,"Spat",0,0,1
"520","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",4.7,"Spat",0,0,1
"521","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",4.7,"Spat",0,0,1
"522","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",4.7,"Spat",0,0,1
"523","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",4.7,"Spat",0,0,1
"524","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.7,"Spat",0,0,1
"525","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.7,"Spat",0,0,1
"526","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.7,"Spat",0,0,1
"527","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.7,"Spat",0,0,1
"528","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",4.7,"Spat",0,0,1
"529","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",4.7,"Spat",0,0,1
"530","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R6",4.7,"Spat",0,0,1
"531","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R11",4.7,"Spat",0,0,1
"532","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R17",4.7,"Spat",0,0,1
"533","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",4.7,"Spat",0,0,1
"534","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R20",4.7,"Spat",0,0,1
"535","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",4.7,"Spat",0,0,1
"536","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",4.7,"Spat",0,0,1
"537","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",4.7,"Spat",0,0,1
"538","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",4.7,"Spat",0,0,1
"539","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",4.7,"Spat",0,0,1
"540","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",4.7,"Spat",0,0,1
"541","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R23",4.7,"Spat",0,0,1
"542","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R5",4.7,"Spat",0,0,1
"543","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R14",4.7,"Spat",0,0,1
"544","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",4.7,"Spat",0,0,1
"545","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",4.7,"Spat",0,0,1
"546","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",4.7,"Spat",0,0,1
"547","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",4.7,"Spat",0,0,1
